f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-0.401929,0.780543,-0.15733,5.27857,-3.07906,-3.62727,0.927567,0.130533,-3.81588,-4.66143,-1.18082,2.87009,1.21579,-2.21589,-0.824286,-2.02183,3.13628,-2.08146,-4.04081,-6.01971,-1.90831,-6.82232,1.26296,4.51395,-0.704716,5.37514,-0.285484,6.48849,2.8924,2.70667,1
-0.538192,0.147001,0.900438,0.27538,1.02349,2.54218,4.23418,-6.63328,7.74288,-2.71907,-0.868812,2.839,-0.53997,-0.332681,0.826751,-0.472152,0.104191,1.259,-0.671065,1.35686,-0.751091,-1.67486,1.34459,-6.36744,-4.43965,0.682137,0.188871,-2.76754,-1.91912,0.44425,1
-0.521502,-1.48251,0.292288,1.65994,-1.21257,-0.560321,0.52168,2.31479,0.550355,0.755982,0.739262,-2.44193,0.99151,0.65281,-0.113087,0.853022,-2.15128,0.92579,1.78667,-0.149761,2.24231,2.63355,-0.643893,-0.968364,0.654309,-0.962236,0.187555,0.498854,-0.722069,0.304208,0
0.0862909,-1.46187,-0.0184924,4.59834,-0.317421,-3.8162,1.78277,-1.70483,-2.75131,-5.73517,0.716836,4.46218,-0.148531,-3.10325,-0.456512,-1.20274,2.89427,0.894617,-5.28637,-6.19951,-3.40905,-7.62275,0.204167,3.06753,-1.1238,4.96696,-0.126236,4.3792,2.23003,0.288098,1
1.27421,0.896382,0.178487,0.340697,0.119398,0.00582402,-1.21928,2.78111,-2.10843,1.16492,1.23126,-1.92962,2.0911,0.695361,0.411059,-0.698575,0.153458,0.12869,1.40901,-0.27967,1.48927,0.99072,-0.586943,2.20668,1.2778,0.205429,-0.941311,2.35966,1.21378,2.58838,1
0.624038,-0.401287,-1.40556,0.60114,0.941372,0.0542241,-2.87198,-1.82586,0.52917,3.76552,-0.722534,0.0657601,0.890923,2.83269,-0.369428,-1.0605,1.64698,1.1454,-0.460348,4.64409,0.557642,0.469886,0.936668,0.81527,-2.91975,0.587666,-0.0330833,-0.123179,-2.92887,-2.12689,0
0.841136,-1.6903,-1.47546,3.03921,0.572525,0.157273,1.19793,0.688384,2.3782,0.435054,1.58956,-2.02446,0.0149957,1.33731,1.59472,-0.469852,-1.12019,1.69374,1.78186,0.47367,2.83733,1.60206,-1.75235,-1.60857,-1.40695,0.508537,-0.639255,1.87881,-1.01739,2.39674,0
0.85654,0.112576,0.655125,2.44709,2.57508,-1.12719,1.29188,4.42116,-0.649424,-0.448812,1.47815,-3.34575,-0.0596881,-0.196664,0.821319,1.03571,-2.869,-0.886839,2.36414,-2.49868,2.80831,2.71766,0.701527,-0.267221,2.20502,-0.815163,0.575424,2.01735,0.792166,2.08342,0
-0.108413,-1.29259,0.380312,0.918822,1.1989,-0.635065,1.78253,1.78064,-0.514926,-2.22514,-0.271364,-0.574831,0.614754,-1.47824,-0.212377,0.582826,-1.22709,-0.175315,0.414016,-3.15774,0.307025,-0.118882,0.506942,-0.225651,1.64028,0.0123863,0.882247,1.04946,1.61172,1.59648,0
-0.306033,0.102269,0.676358,3.93903,0.000592098,-0.963849,0.555241,4.89162,0.155347,1.42777,-0.720058,-4.84664,-0.108691,1.56471,0.142012,0.418114,-2.95647,-0.865978,3.50881,-0.67065,4.71393,4.11229,0.304061,-0.320561,1.01037,-0.558261,0.163651,3.17879,-0.42626,2.95887,0
-0.172261,-1.54702,-0.857898,1.75175,-0.309494,-0.873061,0.447492,5.5491,-2.9007,-0.684359,-0.0117371,-3.3437,-0.0215762,-0.532796,0.579556,0.0306205,-1.56942,0.868418,2.37603,-3.52776,2.50357,1.62611,0.309736,2.14158,3.27606,0.0178578,2.69258,3.85677,2.78157,4.45448,1
-0.643161,-1.43037,-0.12889,5.37844,-0.289884,-2.86422,0.766188,1.03693,1.16013,0.356454,-0.0198863,-1.44606,0.321603,1.03763,0.357898,0.910817,-1.91036,0.761834,-0.149054,-0.296706,2.11566,1.22687,0.525444,-1.13862,-1.61498,0.629649,-0.441808,1.4882,-2.74648,-2.16076,1
-0.325159,-1.00804,-1.0595,-3.56503,-0.473341,2.32249,0.665092,-1.98779,0.828248,-1.18529,1.03379,1.63839,-0.411132,-1.07333,-2.24783,-0.482431,1.06455,1.2171,-0.115686,0.0469655,-1.71802,-1.21458,0.430455,-0.743096,0.402045,-0.395903,0.88681,-1.74541,1.57249,1.37986,0
1.12184,-1.06957,0.31931,-0.441964,0.845817,0.167212,-1.23394,-2.12643,-0.319532,0.5356,-0.181091,1.73281,0.0990726,0.465329,-0.7085,-1.06759,2.13452,-1.33585,-1.52012,1.35608,-1.29479,-1.92976,-0.696952,1.13146,-1.54182,1.1856,-0.464967,0.0936809,-0.40561,-0.690342,0
-1.2389,0.798803,-0.870468,0.263252,-0.699389,-0.283059,-3.6182,8.35964,-4.50988,5.17815,-1.41686,-6.81551,0.597901,2.68056,-0.95051,0.218969,-2.22804,-0.209626,4.99766,1.21136,4.99701,6.28111,-1.07832,3.7794,4.02178,-2.18842,-0.12528,3.19565,0.875374,3.13325,0
1.62586,0.51706,-1.60205,1.05913,-0.0117918,-2.24045,-0.807278,4.95128,-3.86131,0.252102,-0.797383,-2.36919,0.420706,-0.62354,0.36808,1.33999,-1.85068,0.50023,0.841547,-2.579,1.04456,1.75777,-0.520008,2.35722,3.37482,-0.935508,0.217832,1.51226,1.17933,-0.415829,0
-0.303647,-0.230675,0.760697,2.48775,-1.85303,-1.19299,0.443708,1.59521,0.182691,0.221086,-1.37716,-1.50975,1.07417,0.470762,-0.634751,0.46501,-1.32448,-0.0836292,0.695582,-0.567791,1.60764,1.23116,-1.33038,-0.333112,-0.0219486,0.0349136,-1.36089,1.18804,-0.742468,0.00523242,0
2.48854,0.744543,-0.999394,2.0834,-1.14064,-0.861443,1.36118,-0.741515,0.0743837,-2.32576,-0.394578,1.22246,-2.09855,-0.955958,1.18431,-0.675114,0.795305,-0.0644655,-1.28298,-2.24084,-0.559526,-2.46278,-0.370167,0.304806,-0.778529,1.91061,2.21718,1.93893,0.842602,1.34889,0
-0.735725,-0.200806,0.575391,3.33956,1.6574,-1.72791,0.0314592,-0.782725,-0.0545816,-0.499952,0.578777,0.777575,1.22532,0.376113,-0.203823,-0.6898,0.913264,-0.65451,-1.52553,-0.499148,0.0610847,-1.79354,0.5569,0.765925,-1.89301,2.06051,0.896229,2.11405,-0.90715,-0.435029,0
1.07116,0.12696,-0.217482,2.57947,-0.298428,-0.695802,0.309328,3.81566,-1.35403,0.00265436,-0.0123412,-2.84287,-1.92707,0.401981,1.29142,-0.449346,-1.00546,-0.35892,1.98347,-1.89625,2.68186,1.35611,-1.25501,1.34872,1.32237,0.581809,1.02179,3.67984,1.34265,3.81637,0
0.538551,1.27684,0.932838,2.37491,-0.611185,-1.26331,-1.24371,-2.65454,0.600984,1.09337,0.179926,1.61625,-0.496224,1.36775,-0.300656,-0.924871,1.8207,-0.545986,-2.15677,2.06025,-0.562579,-1.83742,0.368963,0.593124,-3.29401,1.89415,0.660692,0.677376,-2.40538,-2.41014,0
-1.92313,0.56713,-0.428003,-2.97879,-0.480307,2.41925,0.166799,-2.81669,0.926981,-0.817145,1.21363,2.07331,0.215001,-0.495317,0.0905233,-1.36422,2.16384,-0.257222,-0.531907,0.746981,-1.71641,-2.06981,0.165233,-0.146376,-0.719195,0.586384,-1.79051,-0.839881,1.34019,1.96123,0
0.135316,1.1698,-0.154099,-1.13248,-0.108228,0.222322,-0.175594,1.08857,0.0174234,0.845216,1.29271,-1.06664,-0.204259,0.0842919,-0.132697,1.0478,-1.37905,-1.22663,1.00613,0.511883,0.457207,1.96937,2.25731,-0.726531,1.15419,-1.65377,-0.484903,-1.51812,-0.363046,-1.10613,1
-1.97559,-0.50293,0.507296,-4.44182,-1.45842,2.06745,-2.5642,0.282421,-3.25667,1.04164,0.967867,0.758022,0.937962,-0.127452,1.24221,-1.6561,2.83967,0.6449,0.0800979,0.740501,-1.55354,-1.33375,-0.908417,3.58344,1.65734,0.187281,0.522943,0.457909,2.84129,2.61857,0
-0.955741,-1.19294,0.761859,0.696495,1.32184,-0.386665,-2.69851,-0.0123141,-2.99686,1.24688,-0.986605,0.727938,0.562998,1.05094,0.83625,-2.35946,3.35233,-0.1224,-1.1879,0.692566,-0.421033,-2.47606,-2.41169,4.27512,-0.951165,2.55063,-1.42234,3.42375,0.949269,1.93629,0
0.086106,1.81745,-0.880151,-0.235312,-0.613951,-1.7704,-4.22511,-0.368965,-4.84766,1.9164,0.156888,1.94872,-0.833896,0.704667,0.225434,-1.40562,3.65013,-1.03863,-2.96365,1.12564,-2.2188,-3.01531,-0.899237,5.42112,-0.50344,2.00209,-0.455258,1.71081,0.0977234,-2.25632,0
0.450574,0.344423,0.495862,-1.41739,0.851532,0.515203,-0.963805,-0.516583,-1.12292,0.205612,-0.82891,0.847542,0.155552,-0.113706,-2.55436,-0.663439,1.36281,0.389915,-0.558602,0.317407,-0.991524,-1.0722,0.331267,1.33969,0.169883,0.376331,0.429701,0.0722592,0.79295,0.385777,0
0.147451,-0.382865,-0.395725,1.64028,0.689953,-0.942778,0.442969,3.16376,-0.463229,0.412397,1.50716,-2.57324,-0.896779,0.235663,1.26307,0.98242,-2.2295,1.30418,1.72015,-1.04145,2.10003,2.47835,1.54532,-0.254183,1.45662,-0.947283,-0.28557,0.925722,-0.0700295,0.509486,0
-0.211804,0.0215443,-0.158866,0.843664,0.837122,0.838956,0.193442,-1.60251,1.28223,-0.0659358,-0.280329,0.56385,0.0903496,0.710558,0.564105,-1.47969,1.41816,-0.662652,-0.119777,0.812398,0.322849,-1.21057,-1.14745,-0.078673,-1.87776,1.48186,0.2036,1.36663,-0.0667719,2.09149,0
0.981482,-0.373163,-0.819019,-0.929537,-0.20223,1.10858,-4.18819,3.96098,-1.807,6.28662,-0.438344,-4.67786,0.504319,3.79467,-2.1256,-0.587937,-0.519153,-0.471018,3.79784,4.70467,3.79024,5.18969,0.436464,2.25561,0.901798,-1.79293,1.39687,1.05098,-1.20871,1.282,0
1.01962,-2.08154,1.18022,-2.14809,-0.719356,2.10642,-0.865238,-1.73598,-0.33325,0.0421,-0.740417,1.341,-0.619488,0.202194,-1.64178,-2.1129,2.81682,-0.166024,-0.244166,0.921615,-0.982209,-2.08554,-0.256228,1.49585,-0.715378,1.30858,-0.382303,0.963837,1.65691,3.17794,0
0.341354,-0.981267,-0.239021,1.01579,-0.416759,-1.96607,1.54849,1.32418,-3.51539,-4.61788,0.116376,1.94187,-1.74834,-3.31783,-1.25732,-0.145901,0.932318,-1.41475,-2.28385,-6.0695,-2.28358,-4.11765,0.0640469,2.66399,2.2593,2.02716,0.205812,2.71014,3.75115,1.79094,0
-0.563844,0.28885,0.631487,-0.224534,-0.501795,-1.03875,-0.138708,2.28843,-1.15764,0.395659,1.09485,-1.31493,-0.528946,-0.411596,-1.2091,1.6452,-1.96588,-0.383122,0.637724,-0.76351,0.405342,1.96301,0.476694,-0.0990223,1.96648,-1.66784,-0.939766,-1.06902,-0.199712,-1.94913,0
0.10771,-1.01609,1.19771,-2.30961,2.07747,-0.408181,-0.233603,2.33681,-0.56557,1.1739,-0.647593,-1.67964,2.08889,-0.499882,-1.53422,2.8806,-3.21669,-0.452017,1.29156,0.261769,0.173154,3.73435,0.0170385,-1.44653,2.87663,-3.66299,-0.344271,-3.79573,-0.847622,-3.94145,0
0.415266,1.31644,0.113541,2.28302,0.936479,0.579068,0.313676,0.711228,2.7864,2.11076,-0.866138,-2.70565,0.83823,2.26686,1.29887,-0.172814,-1.50534,1.12197,2.43738,2.32094,3.34054,3.08025,1.60709,-2.0182,-1.58027,-0.443772,-2.33896,0.756684,-2.08357,1.28641,1
1.14255,0.160676,0.107355,4.77416,0.107894,0.0140395,3.94484,0.11959,1.78838,-4.50344,-1.23502,-0.0193552,-0.304474,-1.1438,-0.28658,-2.15929,0.662786,0.0659506,0.362092,-4.55896,1.61888,-3.00656,0.376389,-0.480619,-1.29638,3.6906,-2.39242,5.69412,2.66376,7.58,0
-0.440206,-0.0501029,1.29444,3.12257,1.76528,-1.12627,1.77493,1.93681,-0.224692,-1.99383,0.231015,-1.06303,0.849786,-0.700027,2.47836,-0.201126,-0.836131,-0.59481,0.509608,-3.06676,1.36596,-0.411461,-0.609066,0.178469,0.497198,1.21616,1.93586,3.0164,1.21354,2.82286,0
-1.01607,-0.138793,-0.565915,4.10539,0.217286,-1.628,2.21546,4.35243,-2.11108,-3.21293,2.36973,-2.00705,-1.96352,-1.45956,-1.24695,-0.642292,-0.886109,0.916963,1.09048,-5.67612,2.02964,-0.866927,1.3545,1.8447,2.0795,1.99434,-1.24618,5.65363,3.3576,5.81411,0
-0.962357,0.0987922,-0.798646,-2.76923,-0.319463,1.26194,-0.157259,-0.299124,-0.797088,-0.571059,-0.454578,0.792783,0.278053,-0.880369,0.819812,-0.225795,0.746706,0.159461,-0.0207279,-0.387969,-1.24855,-0.691642,-0.891428,0.557001,1.1896,-0.431193,1.47368,-0.85702,1.61995,0.943313,0
0.241466,-2.74721,-0.391182,2.29469,1.00756,-2.36532,1.06049,6.87323,-4.77991,-2.48967,0.199489,-2.9158,-1.21866,-2.11191,0.283742,0.779268,-2.04577,-0.738301,1.44423,-6.36742,1.59424,0.628515,0.9843,3.10881,4.87606,0.197395,-0.910143,4.39351,4.00824,3.87373,0
0.802149,0.277078,-1.44138,3.4039,0.179903,-1.10199,2.16392,2.06392,-0.167076,-2.4781,-0.269428,-1.08419,-0.507306,-0.909039,-0.776595,-0.335626,-0.83627,1.09745,0.579277,-3.61331,1.46377,-0.653396,-1.06165,0.159698,0.568087,1.46295,-1.12404,3.47134,1.58878,3.542,0
-1.27471,0.378924,0.554151,-2.33025,-2.20696,1.53322,-1.4574,-4.37659,1.32272,1.25167,-0.717803,2.70339,-1.59866,0.880955,1.21773,-1.15498,2.65016,-0.0464477,-1.68589,3.4494,-2.05304,-1.86724,0.561036,-0.16801,-2.59783,0.580607,-1.59865,-2.0523,-1.3165,-1.77632,1
-0.314162,0.265031,0.0787624,-4.99584,0.987692,3.48287,0.243131,-4.36983,1.4308,-1.18383,0.361888,3.30721,-0.759646,-0.962534,0.127144,-1.47922,2.84793,1.34523,-0.999876,1.23932,-2.97411,-2.82061,0.628302,-0.61236,-0.813424,0.296901,-0.15493,-2.30099,1.67882,1.66502,0
0.282169,-0.197773,0.398222,2.96107,-0.325645,-0.44039,0.711318,-1.19676,1.44311,-0.488206,-1.59534,0.313952,-1.01439,0.711792,0.753136,-1.12902,0.796255,0.00826067,-0.478221,0.0558494,0.810901,-1.24013,0.102949,-0.322937,-2.30161,1.93292,-0.157441,2.12158,-0.741679,1.38118,0
0.651824,-0.689549,0.0756969,2.72854,1.02724,-1.67094,-1.60554,0.586827,-0.969712,1.75758,0.540012,-0.643226,-1.60914,1.51732,-0.89303,-0.463479,0.524713,1.4647,-0.527761,1.14986,0.984514,0.0967029,-0.740783,1.54306,-1.33453,1.08821,-1.38032,1.81813,-1.57583,-1.15166,0
0.87401,0.515217,-0.0256355,1.34517,0.346254,-0.263919,-0.164088,-2.26085,0.533196,-0.414708,0.361478,1.68275,-0.677324,0.351588,-0.122318,-1.26662,1.90989,0.446262,-1.59028,0.47198,-0.75843,-2.3915,-0.483508,0.539855,-2.22899,1.97693,-0.962949,1.179,-0.487557,0.192792,1
1.74646,0.482553,1.23875,2.24883,2.73866,-0.510002,-0.355599,-1.0409,0.721365,0.565673,0.168547,0.239152,-1.34954,1.10429,-1.10998,-1.00114,0.989349,0.623387,-0.565023,0.974124,0.608275,-0.836074,-2.01051,0.299771,-2.11736,1.52408,0.8787,1.57568,-1.11924,0.309111,0
-0.708489,1.07114,-0.58106,-1.13505,0.411542,2.90497,2.21383,-5.69599,5.4575,-1.31002,1.97147,2.57686,0.261819,0.176125,0.0323589,-1.22968,1.37247,-0.14163,-0.526325,2.12236,-0.97459,-1.78964,-0.738667,-3.92086,-3.63804,0.803674,-0.999628,-2.00636,-1.02855,1.19677,1
-0.137627,0.40312,0.970842,5.12261,-0.781704,-1.45909,3.21954,-6.69825,4.1799,-4.31659,-1.15949,4.9823,-1.12496,-0.880234,0.676355,-1.66447,2.63423,-0.0261336,-4.5193,-1.41087,-2.1961,-6.33857,-1.42622,-2.21418,-5.86369,4.66318,0.0614984,1.67686,-1.67966,-0.603727,0
-0.40514,-0.451766,-0.35298,-0.351616,-0.74505,-1.04201,0.995246,1.42322,0.443104,-0.220473,-1.2393,-0.981463,0.351407,-0.84055,-2.39064,2.60793,-3.06985,2.5642,0.530035,-0.76887,0.143375,2.47586,-0.79492,-2.09914,1.74005,-2.49123,0.017531,-2.82854,-1.05602,-3.54007,1
0.474209,0.17694,-1.73223,3.64533,-0.272677,-0.475613,0.442427,0.863055,-1.22707,-1.57908,-2.02311,-0.155656,-0.305774,0.169417,0.153815,-2.70708,2.23325,0.659706,-0.181699,-2.37203,1.17952,-2.86887,-1.27549,2.72787,-1.06249,3.71599,0.648119,5.98266,2.21042,5.93658,1
-0.476427,-1.30036,-1.27001,2.55627,1.10852,-0.763115,-0.369294,4.20804,-1.57442,0.992679,1.7338,-3.37156,0.673218,0.973912,2.39538,-0.372294,-1.13992,-0.340717,2.29855,-1.07785,3.09035,2.09438,-0.217608,1.58152,1.30843,0.268983,-0.0522534,3.56671,0.844269,3.33673,0
2.38211,-0.272259,-0.832329,-4.84583,-0.194639,4.79263,3.20712,-5.10854,4.97404,-2.87568,0.359182,2.8059,-0.392233,-1.56634,-0.161508,-0.886646,1.04497,-0.739524,0.391066,0.514364,-2.02668,-1.73373,0.0908255,-4.26409,-1.08187,-0.519023,0.530968,-3.41504,1.63601,3.22132,0
0.721879,0.851274,1.12326,4.51413,0.0808884,-3.08293,-0.504116,4.15291,-2.85702,0.168041,1.00486,-2.3195,-0.19137,0.361929,0.565661,0.182499,-1.02969,1.10263,0.330856,-2.39524,2.09321,0.655036,-0.560393,2.5011,1.03235,1.12886,0.458025,4.04358,0.221409,0.736898,0
-0.384272,-0.686855,-1.04441,1.11731,-0.553706,-2.13838,-0.156621,3.35385,-3.06197,-0.749301,0.376889,-1.06599,0.263498,-1.0805,-1.72525,1.10385,-1.23916,-0.702054,-0.104721,-2.83484,0.146999,0.40417,-0.461927,1.81187,2.52034,-0.317217,-0.092623,1.20853,1.13233,-0.652742,0
-2.95004,-1.02864,-0.74767,4.08895,-0.688124,-2.75168,1.23636,7.09297,-3.44089,-1.5358,0.578253,-4.03432,0.716106,-1.03777,-0.977465,0.976573,-2.95138,1.15378,2.15497,-5.34898,3.08416,1.98672,0.362556,2.0449,3.84615,0.0840592,-0.0774991,4.66464,2.4754,3.46026,0
-0.0571981,0.950892,-1.74608,2.58671,0.732839,-1.07934,-1.25682,-2.7661,1.08406,1.4517,1.77353,1.34898,-0.574997,1.74085,-1.23343,-1.02424,1.74015,-0.314441,-1.8672,2.56128,-0.165978,-1.48507,-0.751539,0.288142,-3.6522,1.8671,-0.483324,0.706994,-2.75113,-2.25111,0
-1.53753,0.129409,0.476493,-1.82051,-1.67639,-0.09085,1.35764,1.47522,-0.77319,-1.82813,0.999447,-0.108348,0.999365,-2.0244,-0.851769,1.65071,-1.76184,0.900914,0.322904,-2.51272,-0.874019,0.6485,-0.902549,-0.781715,2.78812,-1.68755,-0.087956,-1.72943,1.5078,-0.642693,0
0.110879,-1.61413,1.3019,-0.0929931,0.364199,-0.228407,-1.93441,-1.49462,-0.959054,1.3076,-0.861614,1.2543,0.343762,0.907629,1.88982,-1.05501,2.11214,1.31722,-1.40719,1.74138,-0.940255,-1.50099,-0.310183,1.76386,-1.45881,1.15051,0.225484,0.44101,-0.705974,-1.05563,0
-0.23671,-2.46933,0.862663,1.49092,2.13354,-1.64869,0.635536,2.23507,-2.53304,-2.05506,0.00796092,-0.0990691,-0.173131,-1.4984,0.499861,0.127898,-0.155265,-0.832866,-0.603557,-3.62148,-0.276557,-1.31767,0.479151,1.88364,1.75983,0.954643,0.376647,2.31523,2.00623,1.27734,0
1.7405,0.41238,1.20319,-1.22653,0.407091,-0.771731,0.788576,3.18221,-1.05946,-0.408482,-0.768339,-1.77155,1.39358,-1.30435,0.0282331,2.5648,-3.22461,-1.16372,1.30588,-1.85428,0.368401,2.84558,3.24098,-0.991081,3.42421,-2.81517,-0.971885,-2.10676,0.486992,-1.9353,0
1.0267,1.77235,-0.317976,2.41593,1.14117,-1.0627,-1.52515,-1.08926,0.264141,1.90542,0.0483155,0.143181,0.268565,1.84116,0.476512,-0.819094,1.11038,-0.79661,-0.892694,2.23528,0.617656,-0.382102,1.31234,0.786581,-2.53423,1.32427,-1.12765,1.15973,-2.22222,-1.46221,0
-0.0103537,0.270481,-1.24255,-1.02529,0.948106,0.157511,-2.12232,4.53771,-2.73031,2.84221,0.597669,-3.52118,1.33732,1.15845,-0.371269,0.401088,-1.28596,-0.181539,2.72711,0.716139,2.23431,3.56821,1.40385,2.04046,2.77135,-1.74809,0.976311,0.883722,0.739668,1.26089,1
0.586113,-1.90356,-0.986394,0.395375,-0.757103,-2.28323,-1.07121,4.02937,-4.18948,-0.028204,0.550389,-1.30017,0.440872,-0.969133,-2.17892,1.2679,-1.16183,-0.339811,-0.0707385,-2.53779,-0.02452,0.767995,-0.106603,2.68879,3.19478,-0.720279,-0.164904,0.97963,1.25244,-1.25103,0
1.80278,0.427027,1.88502,1.80299,0.908057,-0.978346,2.02637,2.99483,-0.94105,-2.42138,-0.785771,-1.40062,1.6403,-1.49993,0.542601,0.560944,-1.65496,-1.01034,0.945705,-3.97461,1.06621,0.249752,-0.638974,0.111523,2.12924,0.171877,-0.397641,2.13628,2.04984,2.63866,0
-1.54399,0.158027,-0.0206092,0.301716,-1.01735,1.08085,1.12332,-3.40168,2.23037,-1.40666,0.361402,2.13127,-0.144173,-0.127589,-1.23361,-1.39733,1.80535,1.03753,-1.15875,0.351439,-0.965371,-2.56066,0.600435,-1.01775,-2.43179,1.7332,-0.518307,0.350039,-0.00122573,1.43589,1
0.956836,-1.26587,-0.835402,-4.29607,-1.26683,2.58408,0.744243,-3.16201,1.31522,-1.38971,1.62625,2.53033,0.421533,-1.28853,0.898519,-0.394867,1.37615,-0.171869,-0.69834,0.435098,-2.52573,-1.7315,0.0713838,-1.21083,0.0109072,-0.493722,-0.0860331,-2.74955,1.30457,0.48455,0
-0.755876,0.229902,1.07941,-0.333996,0.178094,1.4727,0.902769,-4.37486,3.14124,-0.723192,-1.01168,2.38468,-0.034502,0.276593,-1.00714,-1.17434,1.72805,0.0384475,-1.20174,1.65187,-1.14144,-2.10913,0.878304,-1.84985,-3.03719,1.21774,1.10256,-0.937779,-0.941998,0.216953,1
-0.848263,-1.01579,1.03892,1.03593,0.0221984,-2.3111,1.49964,5.1055,-3.73467,-2.92601,1.40008,-1.54758,-0.367684,-2.72396,0.7545,1.72149,-2.38598,-0.770683,0.455402,-5.87905,0.168716,0.374459,-0.580992,1.62591,4.57322,-0.65479,1.48982,1.76484,3.09699,1.05833,0
0.63459,0.0715378,-0.769327,1.60714,-1.07801,-1.3414,-3.12983,4.79635,-3.22049,3.98603,-1.59202,-3.90835,1.72166,2.32268,-0.238081,0.0281571,-0.904998,-1.67141,2.14974,1.46741,3.03911,3.45054,0.559379,3.04856,1.43326,-0.678701,0.315387,2.46312,-0.659987,0.297413,0
-0.457726,0.445703,-0.496663,3.38122,0.581741,-0.0213156,1.33714,-0.179937,1.81075,-0.688878,0.336565,-0.755891,-2.67859,0.788548,-0.669508,-1.27427,0.210239,0.699072,0.65615,-0.468469,1.89205,-0.472898,1.95996,-0.653344,-1.87304,1.84498,0.850679,2.96823,-0.173804,3.27207,0
1.049,-0.209217,0.224192,3.36371,0.47174,-0.625983,1.35733,1.47993,0.770238,-0.791264,2.17755,-1.57051,-1.39154,0.361646,-0.516392,-0.528737,-0.7688,1.24372,1.07591,-1.45182,2.16194,0.377751,0.821767,-0.319125,-0.479386,1.1472,1.38018,2.93987,0.249862,2.92002,0
-0.626804,-0.225569,-0.222762,4.76169,0.236763,-2.78511,3.07298,-1.82749,-1.13543,-6.38329,-0.56302,3.90391,-0.147181,-3.11673,-1.14,-1.48621,2.41739,-0.888209,-4.20801,-6.45792,-2.52816,-7.15932,0.457766,1.72473,-1.34256,4.94473,0.0260378,4.69432,2.63251,2.42662,1
-0.127057,-1.00145,0.120797,2.26394,-1.14189,0.0716677,1.83808,-1.4182,4.04667,0.0849988,0.930044,-0.664093,0.252213,0.919583,1.16506,0.603663,-1.69123,-0.237792,0.748403,1.26056,1.5915,1.52571,0.936754,-3.64196,-2.19017,-0.358049,-1.07905,-0.959111,-2.51278,-0.898188,1
-0.653987,0.721277,0.988515,-4.28873,-1.35921,2.11745,-1.85877,-4.20994,1.13254,1.82715,-0.628358,2.58505,-0.235452,0.715071,0.0463881,-0.493376,2.16459,0.380046,-1.30739,4.07323,-2.47994,-0.913854,0.639783,-0.503723,-1.65952,-0.726512,0.739517,-3.79131,-1.30901,-2.84375,1
-1.37452,0.359917,-1.13077,4.38238,0.572607,-3.20171,-0.267616,-4.43826,0.51359,-1.14945,1.68755,3.99789,0.632201,0.131374,-0.832912,-0.70859,2.49835,-0.447108,-4.90808,0.202994,-2.38654,-4.74262,1.40586,0.631783,-4.4473,3.45337,1.09553,0.95711,-2.80895,-4.59166,0
-0.97988,1.66715,-0.299267,-1.54964,1.402,0.940641,-0.910025,-0.174724,-1.30105,0.0799335,0.171838,0.586906,1.43019,-0.107611,0.613302,-1.10116,1.62831,1.26417,-0.149312,0.0624146,-0.714098,-1.17217,-0.298272,1.69308,0.379403,0.623555,-0.402383,0.782999,1.46521,1.81725,0
0.724356,-0.623581,0.649998,-0.421078,-1.86834,2.33481,-1.90694,1.8396,0.999082,4.26581,-0.541039,-3.69119,-1.14578,3.25498,-0.666232,-1.31813,-0.203836,-1.16649,3.80473,4.03008,3.74152,3.90447,-1.30111,0.157012,-0.526401,-0.861259,-0.823102,1.30252,-0.793643,3.59445,0
-1.60135,-0.978888,1.17202,1.00151,0.784137,-0.498797,0.342798,7.53411,-4.16454,-0.725666,-1.17606,-4.49492,-0.200379,-0.847109,-0.863469,0.0296793,-1.9839,2.23519,3.50477,-4.50644,3.09566,2.40393,0.932634,3.01751,4.98214,-0.450653,0.235544,4.62393,4.23851,6.29881,1
-0.470254,1.00821,-1.19393,2.80456,0.714311,-0.427155,0.837772,0.289331,0.992812,-0.37028,1.49353,-0.76812,0.697725,0.603472,-2.13807,-0.721467,-0.0828069,-1.19179,0.448188,-0.475439,1.50119,-0.135373,1.00805,-0.294899,-1.1926,1.267,-0.268582,2.25931,-0.278173,1.96739,0
0.725268,0.288398,-0.389062,-1.51953,-0.346343,-0.641773,1.00195,5.45439,-0.809513,0.574813,0.569969,-4.03676,0.472229,-0.972533,-0.0777698,3.77224,-5.46095,0.0803788,3.28368,-1.66685,1.98593,5.87006,-0.244184,-2.03965,4.92707,-4.7006,1.41304,-2.9602,0.146544,-2.12655,0
0.0714236,-0.488947,0.11155,-0.712019,-1.40541,1.44853,-0.142229,-2.21175,1.20701,0.116596,1.54499,1.10577,-0.436084,0.529252,0.615196,-1.40261,1.7368,-0.954783,-0.287017,1.34088,-0.424852,-1.31822,-1.50055,-0.11666,-1.63238,1.00963,1.26854,0.260841,0.0893112,1.56399,0
-1.11171,-0.572032,0.809161,-1.90671,-0.733345,1.28585,-1.305,-1.62924,-0.97444,0.251858,-1.18235,1.58435,1.49285,0.130165,-1.42088,-1.67083,2.69919,-0.581404,-0.868284,0.907315,-1.39026,-2.15772,-0.336271,1.85501,-0.616328,1.18509,0.308224,0.591331,1.17307,1.55809,0
